Text,label
努力 小骚 年 年纪 心态 90 ,None
很 女人味 滴 面前 爷们儿 点儿 可圈可点 ,Love
请问 需要 几本 亲 一本 两块 左右 ,None
视频 照片 翻墙 看 得到 ,None
真 好 一点 惊喜 感觉 最 幸福 ,Happiness
哈哈 湖北 吉林 远 ,Happiness
做 女人 难 ,Sorrow
学校 设有 空调 盲人 专用 通道 残疾人 专用 卫生间 内部 惊喜 各项 体现 特殊 儿童 关心 呵护 ,Love
说 这话 真心 对不起 劳动 抛开 人教人 滑雪 骂 mlgb ,Disgust
举手投足 会 想到 ,Love
信心 ,Love
敢 问 小姐姐 香港 温感 穿衣服 ,None
会员 ,None
逗 这条 狗 儿子 ,Disgust
上次 被评 效果 好家伙 前 几天 大发 哈哈 满意 ,Happiness
松饼 感觉 必点 好 记住 ,Love
说 梦 蛇 会 发财 到时候 记得 分 哈哈哈 哈哈 ,Happiness
长大 一种 东西 不好 ,None
看上 好 多件 毛衣 买 发现 模特 穿着 好看 胖子 没有冬天 ,Sorrow
时间 准确 ,None
好好 好 造谣 转发 500 坐牢 ,Disgust
木有 · · · 真的 · 哈哈 ,Happiness
好 后悔 今日 左 体育 西 噶边 好 混乱 好怕 翻 屋企 仲要 好 塞车 ,Fear
哈哈哈 笑 一天天 逗 做 完 回国 安心 终于 做 完 ,Happiness
哎该 认 倒霉 冬天 晾着 小心 饭馆 吃饭 注意 ,None
哼哼 哼 羡慕 嫉妒 恨 实验品 啊啊啊 ,None
哈哈 良药 良药 奥特曼 帮 怪兽 ,Happiness
当上 爸爸 ,None
妈 吓死 仙女 ,Fear
少少 噶系 妈妈 需要 哈哈 ,Happiness
嘻嘻 喝 好 哒 好好 休息 喔 ,Happiness
死人 形影不离 好 难看 不知所云 不知所云 不知所云 好 难看 好 难看 好 难看 浪费 青春 ,Disgust
海子 说 ,None
懂事 最怕 碰 应该 耳朵 ,Love
哈哈哈 演得 挺 搞笑 演出 夜华 ,Love
职业 球员 标准 ,None
收 钱 说 ,None
期待 第三季 王老师 ,Love
婉晴 宝宝 一本正经 补刀 真的 好 可爱 ,Love
穿 毛毛虫 睡袋 跟着 杰歌 节奏 跳动 祝 杰哥 白头 ～ ,Love
三观 不合 真的 没法 做 朋友 ,None
说勒 ,None
喷雾 口 细细 软软 香薰 加湿 作用 ,None
说 太 ,Love
小鸡 鸡蛋 寄 ～ ～ 哈哈哈 ,Happiness
特别 喜欢 粤语歌 特别 粤语 备胎 歌 ,Love
找 顺便 提高 口语 很 兴奋 曼联 博物馆 ,None
好看 炒鸡 好看 青春 大片 好看 ,Love
说 暗恋 说 ,None
啥时候 组织 活动 网上 差 不到 ,None
甘 搞 人地 蠢 办法 耐性 d 咯 ,None
一年 好好 把握 ! ,None
幸福 喵 爪 爪 ,Love
内心 戏 好多 hhhh 天啦噜 非酋 何年何月 凑到 6k 票 ,None
他拿个 加拿大 绿卡 轻松 搞定 美国 十年 出入境 鸭梨 很大 ,None
恨 沙发 总是 ,None
说 超 社会 句词 做 判刑 ” 性质 ,None
哒 真心 祝福 呦 永远 幸福 ,Love
讨厌 大声 说 梦想 ,None
那照 说 我要 放个 屁 p2.5 指数 瞬间 爆表 应该 p2.5 负 好几块 责任 绝对 一毛钱 ,Disgust
麻木 受得了 激动 哦 ,Disgust
告别 我会 管好 放心 ,None
" 奶奶 , 真 找到 , 看 完 想 抽  ",Disgust
哈哈 应该 吸取教训 ,Happiness
说明 内心 话 内心 哈哈哈哈 ,Happiness
女生 脑子 问题 缺钱 害怕 狗狗 伤害 鬼 狗狗 托运 收到 鬼 待遇 ! ,Disgust
帅帅帅 为难 死 ,Love
先 找到 人才 嫁人 ,None
理解 礼貌 喷 ,Disgust
280 返券 安逸 ,Love
选 偶像 颜值 颜值 首当其冲 ,None
真 喜欢 做菜 学错 专业 应该 学 厨艺 ,Love
妹子 ,None
过云雨 好奇 签名 意外 发现 好 歌 （ 滤镜 胶原蛋白 出乎 意料 ） ,Love
两个 星期 一名 好汉 ,None
吾 食顶 吾 紧 ,None
煮 不熟 煮 干脆 ,None
我能 穿 ,None
我用 没用 伤心 ,Sorrow
国家 拨 多钱 建设 积极 点 ,Love
哈哈 哪位 猜出来 ,Happiness
实话实说 喜欢 评价 真的 符合 审美 不看 就行了 非 评价 干嘛 ,None
说 吵架 男朋友 肯定 追 ,Sorrow
领导 干部 罪魁祸首 基层 员工 可怜 ,Disgust
闲鱼 买 赔 哈哈哈哈 ,Happiness
哈哈哈哈 哈哈哈哈 只长 太 憨厚 ,Happiness
啧啧 近距离 满足 ,None
看 结局 ,None
穷 ,Sorrow
刀 刻下 那句话 ： 生而为 很 抱歉 松子 一生 四个 字 概括 ： 爱 ,Sorrow
爸爸 没来 接 一大早 吃 糖 好开心 ,Happiness
好 算了 志同道合 朋友 ～ ,None
赞 一个月 统一 看 ,None
对象 东西 生活必需品 工作 逼 找 工作 我认 ,None
哈哈哈 ～ 美人 肯定 问题 哒 ,Love
哈哈 跑 小号 私信 ,Happiness
哈哈哈 哈哈哈 好好 休息 ! ! ! ,Happiness
休想 抢 文龙 ,None
说 支付宝 存钱 消费 剩 馀 钱 存 等于 利息 ,None
干 血腥 ,Disgust
我爸 51 接受 新鲜 事物 安利 看 ,None
很 满足 ,Happiness
神经病 录取 通知书 名字 遮 应该 想博 眼球 ,Disgust
去年 一轮 游 眼泪 挽 回 ,Sorrow
哈哈 发现 看不上 ,Happiness
全部打 一遍 药 几天 再 巩固 ,None
哈哈哈 哈哈哈 哈哈哈 哈哈哈 新奇 吃法 真 开玩笑 ,Happiness
哈哈 看 花样 青春 非洲 篇 ,Happiness
说 忘记 ,None
应该 会 同学 推荐 ,Love
说 说 （ 像不像 时代 台词 ） ,None
非 说 脚 开门 先看 前方 看 开门 盯 脚 ,None
留点 遗憾 下次 再 ,None
哈哈哈 哈哈 预防针 ,Happiness
寒假 跑 不见 影子 ,None
目的 教育 教育 管用 上课 ,Disgust
我要 弄 一张 男朋友 哈哈哈 哈哈 ,Happiness
听说 学琴 会变 聪明 锻炼 左手 锻炼 另一边 大脑 ,Love
弹奏 模式 我家 计算器 ,None
腥味 死 虾 ,None
抄袭 剧 别 恭喜 越 刷屏 越 提醒 抄袭 剧 害羞 ,Disgust
不好 亲 很 美哟 ,Love
算是 彻底 绝裂 ,Disgust
大学 一路 逃 研究生 ,None
国内 好 ,None
岁 ,None
bo5 赢 四局 美滋滋 正义 必胜 加油 ,Love
好多 朋友 面前 无时无刻 身边 谢谢 每次 忽然 蹦出来 关心 ,Happiness
裹 馍 切片 淡盐水 里 油锅 炸 金黄 ,None
吖 没睡 懒觉 ,None
花花 提及 自由 ,None
买买 马 买马马 没萌点 钱 ,None
喔 错 跪 搓衣板 反省 【 可怜 】 个滴 故事 ,Sorrow
几天 无聊 哦 ,Sorrow
瓦林卡 牛 ,Disgust
我家 那盆 妖孽 连根拔 ,None
无,None
画 不出 ,Disgust
咯 好 想 换 相机 喔 哈哈 ,Happiness
本来 显回 原型 ,None
说 拍 ,None
饿 朋友 ,None
感觉 leave 好多 话 说 巴塞罗那 看能 换 起飞 ,None
谢谢 理解 ； 尊重 里 包含 喜欢 喜欢 ,Happiness
意念 回复 发现 ,None
妹夫 当爹 感觉 爽 ,None
哇塞 肯定 很 好玩 改天 整一个 再 ,Happiness
我刚 解决 卸载 重装 搞定 醉 ,None
说 老师 学了 单身 却 学以致用 四不四 傻 ,None
傻 哔 ” 真实写照 ,Disgust
海王 傻 fufu 闪电 超人 彩蛋 超级 可爱 ,Love
女团 露 再 颜值 少时 高 ,None
太 浪漫 狠 ,Love
还好 爸爸 脸 瘦 ,None
初九 日本 ,None
脑残粉 键盘 侠 好 ,Disgust
萌萌 哒 嘲笑 ,Love
季节 黄瓜 超 好吃 ,Love
见怪不怪 ,None
是因为 哥哥 演技 粉上 哈哈哈 好 骄傲 刘昊然 演技 ,Love
只能 很惨 吃 青菜 真 讨厌 室友 麻烦 ,Disgust
没关系 说 事 当作 人生 经历 大好 未来 ,None
求 大佬 抽 敬业 赠与 小弟 小弟 感激不尽 ,Love
看 福原 爱 心疼 小孩 ,Sorrow
哈哈 进 游乐场 地方 ,Happiness
吃 东西 太多 添加剂 味道 不正 ,None
留言 头像 名字 ,None
哈哈 看 完 全场 智商 压制 真的 好萌 ,Love
朋友 打扰 请问 您 记得 厦门 174 医院 公道 请问 您 有没有 捐过 钱 打扰 请 见谅 ,None
活着 回去 ,None
吃 一年 土豆 说 没见 说 受得了 ,None
嘿嘿 玩 开心 带点 礼物 ,Happiness
会 唱 会 喊 ” ,Happiness
网上 骂人 只能 网上 骂 骂人 生活 中 窝囊废 ,Disgust
喝 一小 碗 好 饿 ,None
喵 喵 喵 爱 哦 ,Happiness
馋 说 成 聪明 ,None
有次系 东门 见到 无牌 好似 坦克 咁 吓死 见到 雪佛兰 标志 ,None
黑框 眼镜 文艺 范 ,None
那哇 小丫头 讲 爱 听 ,Love
精装修 房子 木有 几个 好 哈哈 毛坯房 肯定 布置 很 好 ,Happiness
好 谢谢 怎么弄 我刚 注册 不太会 ,None
理想 型 大腿 肌肉 ,Love
好好 享受 假期 加班 够 累 ,None
想 看 麻烦 想 b 站 看 好想边 看电视 看 爱 dk ,None
去过 永兴 坊 好玩 ,None
机会 设计 一款 颜色 ,None
这样的话 早就 结婚 ,None
哇欧 黄熊 长 好肥 ～ ,None
免费 看 表演 看个够 ,None
不用 牛油 花生油 先 腌 好 鸡翅 姜丝 八角 热油 翻炒 泛黄 加水 生抽 黄酒 火锅 底料 焖 10 分钟 可香 ,None
哈哈 老 骗子 ,Happiness
我录 视频 里 声音 23333 ,None
水 煮 很 开心 ,Happiness
六级 专业 四级 简单 纯粹 很 简单 ,None
毛毛 真的 太 可爱 太 喜欢 看 采访 环节 ,Love
发现 这批 图 发 次 ,None
姐姐 明摆着 好看 好不好 ,Disgust
天天 办公室 正 遂 愿 睡午觉 ,None
作业 超多 熬夜 好 几天 没睡 好觉 ,Sorrow
逃避 话题 放 生活 ,None
有人 lm 高光 最近 很草 ,None
今晚 市区 打车 巷口 州 医院 门诊 大楼 对面 有个 下梯 砍 巷子 有个 平大 烧烤 牛筋 胖茄 很 好吃 ,Love
哦 下次 喊 一路 玩 爱心 人士 最 喜欢 狗狗 猫猫 ,Love
再 瘦 瘦 ,None
夜里 进村 入住 村子 村外 景区 收 门票 进村 收 门票 景区 ,None
厉害 ,Love
想 冠军 发展 最好 看 张靓颖 郁可 唯 ,None
夸张 ,None
怪 桃子 还好 酒量 练起来 ,Disgust
找到 答案 别 误导 工商银行 中国银行 交通银行 招商银行 四家 普及 知识 国有 五大 行是 指中 农工 建交 ,None
幽默 ,Love
感觉 过敏 没吃点 脱敏 药 ,Sorrow
不吃 青椒 ,Disgust
" 亲 , 住 娘家 好 , 起码 不用 烦 , 住 婆家 , 婆婆 , 想想 很 受气  ",Disgust
山东 蓝翔 忘 咱俩 同学 面点 班 厨师 班 ,None
果个 药膏 唔 n 唔 系甘 ,None
朝气 梦想 " 感觉 几年 确实 陈奕迅 最好 时代 ,Love
鹿晗 大红大紫 你算个 屁 ,Disgust
模具 超 头疼 成功 死 磕 ,Sorrow
身边 脚 一号 常规 38 ,None
不想 忍不住 理解 ,None
放弃 长靴 快 疯 ,None
优酷 会员 看 哈哈哈 挺 轻松 有意思 ,Happiness
爱 医生 多一点 哈哈 五月天 爱 嘿嘿 医生 演唱会 还来 上海 = 0 = ,Happiness
好看 女生 哈哈 会 说 话 想 回首 比较 man 时光 ,Happiness
刚练 练 全是 熟悉 感觉 ,Happiness
哈哈哈 祝福 幸福 活着 ,Happiness
喜欢 ,Love
安检 成本 兰大 将来 会 弄 ,None
想要 草莓 奥利 奥 ,None
这回 正正 音 哦 很 好听 哈 ! ,Love
好看 好看 男主角 toma 想 读书 老师 ,Love
为啥 吃惊 学长 很 单身 狗 ,None
不想 太 难过 呵 放假 开心 ,Happiness
早就 见 ,None
会 快递 原因 买 书 每次 走 京东 快递 书 ok 走 星程 点 问题 ,None
抛弃 跑 宜兴 玩 ,None
莹莹 捉 蚊 超劲 陪 睡 哈哈哈 哈哈 ,Happiness
公司 上市 红包 200 老板 抠 ,Sorrow
说 好 请 真实 出处 不出 随口 说 ,Disgust
开 店 安逸 好久 ,None
那天 讲 怪 毛病 亚 洗手 水 碰到 痛 尼玛 完好无损 ,None
好看 飞 上海 朋友 问要 看 ,None
九年 ,Happiness
穿 吊带 霸气 ,Love
售后服务 太差 ,Disgust
不同之处 教育 问题 涉及 意识形态 意识形态 建立 交给 政府 组织 代劳 ,None
不离 不弃 ,Happiness
哈哈哈 哈哈 听到 最甜 ,Happiness
跟着 森嫂 跟上 森哥 步伐 ,Love
顾及 却 办法 ,Disgust
1990 清雅 那瓶 贼 好闻 香水 ,Love
年 假 请 干干净净 一身 轻松 ,None
bingo 哈哈 ,Happiness
` ` 下次 开 江南西 稳 喇 ` ` 嘻嘻 ` ,Happiness
饿 急眼 狗急跳墙 ,None
折旧费 我爸 当时 愿意 戴过 说 回来 再 弄 东西 ,None
六点半 call 魔鬼 ,None
定位 看 我离 两条 街好 ,None
删除 关 屁事 不想 管闲事 脏 ,Disgust
一面之缘 见 别 感叹 涓涓细流 香茗 作伴 闹事 取静 不失为 一种 境界 佩服 佩服 ,Love
饿 说实话 样子 看 清楚 感觉 默默 听人 说话 感觉 很 尊重 喽 ,None
玥 玥 叫姐 哈哈哈 哈哈 ,Happiness
舒心 生活 ,None
关系 敌友 问题 ,None
松山之 战 战场 确实 很 悲壮 ,Sorrow
没收 速度 好快 明 早就 买 后悔 哈哈哈 ,Happiness
不早 说 莫 传染给 ,None
开 讲座 中国 传统 文化 中 外来 元素 讲 超级 棒 ,Love
伤口 肉 长 好了吗 天 ,None
bingo 读书 小学 五年制 大学 发现 所有人 ,None
钥匙 插 门上 第二天 早上 出门 发现 第一次 n 次 ,None
女主 浮夸 真的 受不了 spy 金在 中演 ,Disgust
瞌睡 撑不住 ,Sorrow
天气 很棒 ～ 回来 ～ ,Love
好 男人 默默 等待 值得 爱 ,None
哒 瞅 中意 代购 哈 照顾 好 ,Love
事 ,None
早 想 老 想 走走 玻璃 看着 老 刺激 ,None
女孩 确实 很 厉害 比较 钟情 天佑 互粉 ,Love
说 面善 胖子 内秀 会 撩妹 姿势 帝 果然 没错 ,Love
假 日有所思 夜有所梦 ,None
拍 川音 后门 ,None
兔兔 可爱 摔 兔 兔 ,None
刚刚 100 分 ,None
呱呱 物种 朋友 ,None
小心 帅 晕 ,Love
天天 手 写字 ,None
我关 屁事 想 说 说 本事 发 没本事 接受 评论 可笑 ,Disgust
前 几集 还好 每次 丫头 快 进 ,None
昨晚 b 站 看 她俩 剪辑 好 爱 ,Love
打开 冰箱 会 炸鸡 忙 ,None
绰号 美女 老师 ,None
哈哈哈 乖 娃娃 暗恋 ,Happiness
哈哈 打个工 貌似 外面 赚 外快 挺快 ,Happiness
喜欢 冬天 穿 肿肿 夏装 多好 体型 木有 信心 露肉 ,Love
有够 好 伤痕 需要 一点 时间 愈合 很 坚强 good ,Love
过个 两天 朋友 生日 ,None
反正 活 这么久 生日 趴 ,None
办法 宜家 超多 电动车 事故 迦 电动车 遵守 交通规则 ,Disgust
组建 打游戏 很棒 比赛 职业 电 竞手 ok 投资 学会 审题 ,Disgust
满足 云 追星 ,None
很 难 体会 手里 东西 爆炸 ,Fear
走 晚上 腐败 ,None
垃圾 乐视 垃圾 垃圾 垃圾 ,Disgust
天 长 身体 ,Sorrow
特 希望 他俩 有个 合作 盼 好几年 ,None
很 好喝 ,Love
耗 好几年 树 挪死 人挪活 ,None
对头 锻炼 游泳 稍微 减一减 ,None
谢谢 钊 哥 悉心 栽培 ,Love
剖腹产 很 受罪 ～ ,Sorrow
听说 最近 治安 很 好 注意安全 哈 ,None
姗姗 吃货 嘞 练 健康 身体 坏处 ,None
那正 胃口 哈哈 谢谢 ,Happiness
那种 激情 ,Sorrow
会 在家 做 keep ～ ,None
同类 却 远胜 ,Disgust
哈哈 夏天 真棒 ,Happiness
花花 好 ,Happiness
谢谢 晓莹 太 开心 ,Happiness
效果 好 斑 真的 脸上 脱皮 红肿 效果 好 ,None
朋友 没到 ,None
再累 值得 ,Happiness
chili 不错 最近 面试 涂得 显白 活力 ,Love
! 好看 我会 伤心 死 ,Sorrow
巧 巧 ,None
哈哈 真 逗 祝你幸福 ,Disgust
高中 完 很 难 大学 考研 更是 梦 ,Sorrow
编号 618 满足 昨天 回 哼 ,Disgust
天 退出 化妆 届 好多年 ,None
支持 电信 4g ,None
成 羊肉 泡膜 ,Sorrow
咱妈 说 ,None
一向 记性差 说 真的 记得 回事 ,None
友谊 升华 ,None
需要 担纲 创新 ,None
京华 烟云 围城 读后感 写 完 ,None
好 ～ 飞 ,None
爸爸 妈妈 会来 真的 会 很 开心 一家人 呆 吃饭 ,Happiness
加油 不用 加油 看 会 看 ,Love
工作 前期 焦虑 综合症 ,None
长 头发 弟弟 ,None
女林 桀骜 cp 太后 情敌 ,None
友情 提示 别去 八点钟 打卡 哈哈哈 哈哈 ,Happiness
全 挺 好奇 应该 台词 原因 ,None
小甜 快 熬出头 撑住 ,None
你够 泼妇 泼妇 ,Disgust
会 带回家 做饭 洗衣服 ,None
行 信心 ,Love
娱乐圈 适合 单纯 乖乖 回去 开 飞机 好 ,None
好 谢谢 那蛮 40 磅 包邮 折后 40 磅 包邮 ,None
大兔 兔 哒 最近 好 ,None
慢慢 恢复 好 几天 ,None
哈哈 追 比较 低调 ,Happiness
哈哈 东西 比较复杂 ,Happiness
我能 胖 一点 生命 也许 喜欢 想要 爱 ,Sorrow
郭靖拍 子 ,Love
觉 这是 男女 相处 模式 发出 感慨 ,None
却 早已 失去 ,Sorrow
发现 每次 火锅 家 想 吃 吃 烤肉 ,None
更博 肯定 分钟 过万 到时候 拍 死 沙滩 感 ,None
小朋友 怦然 心跳 ,None
夜宵 ,None
担心 你家 会 进贼 ,Fear
三鲜 很 好吃 料 碗儿 吃 三年 怂 ,Love
学校 毕业 军训 办法 刺激 幸灾乐祸 ,None
羊 肉 串 ,None
悄悄 告诉 vsco 调色 ,None
单纯 善良 孩子 ,Love
好 月份 最 ,None
哪有 天天 看 大哥 女人 系列 只言片语 道 真谛 ,None
设 ” 假装 假装 今日 阅读 （ 实际上 虚度 光阴 ） ,None
做 ,Disgust
特别 化妆棉 湿敷 肉眼 看 少 ,None
优点 缺点 优点 缺点 异常 ,None
依然 热爱生活 英雄 耶 ,Happiness
哈 发现 长痘 ,None
信心 ,None
最后 祝融 松子 哥站 心里 感觉 狂喊 ,None
一个个 成精 小心 骗 ,None
算 散步 最起码 公里 十分钟 说 瘦 因人而异 看 吃 东西 控制 饮食 ＋ 运动 瘦 快 ,None
一点 好看 床上 趴着 写 歪 ,Disgust
看着 露 脚踝 小姑娘 小伙子 冷 老 ,Sorrow
垂涎 箱子 照片 美女 已多时 ,None
擦 发 吃 好意思 说 ,Disgust
说 隆胸 ,Disgust
要说 原版 好 歌要 庄严 我刚 学校 提为 预备党员 ,None
看 评论 开 买手机 快手 删 脸 ,None
好 清楚 昨晚 关机 请问 这是 ,None
续航 比较 看重 建议 手机 ,None
女主是 演员 好看 拍 真 好 ,Love
感恩 ,Love
希望 雨 早点 停 ,None
露天 天然 男女 混浴 ,None
太 好看 更新 ,Love
容容 值得 所有 爱 容容 喜欢 ,Love
政策 有坏 好 好像 婚假 减少 ,Disgust
你别 我弟 说 寄生虫 很多 今晚 舒服 辣 ,Fear
台湾 便利店 女王 娃娃 声音 真的 很 好听 哈哈哈 刻意 可爱 ,Happiness
草莓 红 哈哈 ,Happiness
美白 效果 好 真心 伊索 比茱莉蔻 好 ,Love
第四阶段 ,None
哈哈 看 深入 喜剧 乐一乐 完 ,Happiness
哈哈 好 月 中 合肥 相聚 ,Happiness
手机 差点 偷 ,Fear
" 呵 , 带我去 你家 , 爸 切磋 切磋  ",None
哈哈 ,Happiness
挖槽 真不知道 辞职 这么久 辞职 模板 ,None
谢谢 太 客气 捡钱 就免 大过年 想 掉 钱 ,Love
很 喜欢 好 想 prprprpr ,Love
唉 娱乐圈 事 懂 挺 好 最起码 好 ,Love
钓鱼岛 一日 回归 天朝 揪心 哈哈 ,Happiness
凉凉 几天 看好 几本书 ,Sorrow
客气 btw ： 咬 手指 太 可爱 ,Love
寄养 琴行 相处 好久 本来 喜欢 猫 特别 喜欢 主人 带走 ,None
乖乖 明天 早上 吃 德克士 哈 买 走 ,Happiness
加油 会 陪伴 ,Love
感觉 食量 蛮大 ,None
是因为 不到 种种 事件 真相 会 说 国家 公信力 丧失 牛 逼 理智 事情 没到 身上 ,Disgust
万万 没想到 配角 结局 主角 还好 ,Disgust
很棒 加油 ,Love
十几岁 看 迷恋 标点 时 习惯 ,None
嘿嘿 上车 哈 ,Happiness
哇装 奶茶 袋子 好好看 东西 ,Love
腾讯 阿里 中国 互联网 巨无霸 希望 帮 强大 资本 杀出去 ,None
哈哈哈 哈哈 ,Happiness
老师 鲁西 化工 调整 18 元 左右 杀进去 2018 年 股 ,None
世上 想 取缔 中医 一人 ： 汪精卫 没成 打打 嘴炮 ,None
过年 好 啥时候 回 沈阳 18 号 北京 转机 请 吃饭 ,Love
留点 就行 ,None
坏 银 坏 银 ,Disgust
糟 糟 高哥 99 886 ,None
想 投诉 打包 员 三 本书 角 一本 书脊 折 好 心疼 ,Sorrow
女生 会 炒 几个 菜能 吃 不错 炒鸡 好吃 太 奢侈 哈哈哈 ,Happiness
烤 盘 拿到 架子 冷却 掉 一堆 皮 引诱 终于 拔草 ,None
